Incident Datetime;Incident Date;Incident Time;Incident Day of Week;Report Datetime;Incident Category;Resolution;Police District ;Analysis Neighborhood;Latitude;Longitude
23/03/2023 20:10;23/03/2023;20:10;Thursday;23/03/2023 20:16;Burglary;Cite or Arrest Adult;Mission;Mission;37.763429272147256;-122.41951273794947
13/03/2023 18:27;13/03/2023;18:27;Monday;24/03/2023 17:15;Assault;Cite or Arrest Adult;Southern;Mission;37.773474419099585;-122.41803023409047
23/03/2023 23:36;23/03/2023;23:36;Thursday;23/03/2023 23:37;Other Miscellaneous;Cite or Arrest Adult;Southern;Mission;37.77250281646585;-122.42261969178954
22/03/2023 20:00;22/03/2023;20:00;Wednesday;22/03/2023 21:32;Larceny Theft;Open or Active;Southern;Mission;37.77177024896362;-122.42034436943887
24/03/2023 00:46;24/03/2023;00:46;Friday;24/03/2023 00:46;Non-Criminal;Open or Active;Mission;Mission;37.753703092703674;-122.42081213698863
22/03/2023 03:00;22/03/2023;03:00;Wednesday;23/03/2023 18:43;Malicious Mischief;Open or Active;Mission;Mission;37.76840526775054;-122.4178021552485
17/03/2023 12:00;17/03/2023;12:00;Friday;23/03/2023 23:57;Missing Person;Open or Active;Out of SF;Mission;37.76257883049033;-122.42166247826907
24/03/2023 22:50;24/03/2023;22:50;Friday;24/03/2023 22:55;Non-Criminal;Open or Active;Mission;Mission;37.7632997673923;-122.42173152253879
23/03/2023 20:10;23/03/2023;20:10;Thursday;23/03/2023 20:16;Assault;Cite or Arrest Adult;Mission;Mission;37.763429272147256;-122.41951273794947
24/03/2023 19:00;24/03/2023;19:00;Friday;24/03/2023 21:57;Malicious Mischief;Open or Active;Mission;Mission;37.7681396823622;-122.42219917520208
23/03/2023 23:36;23/03/2023;23:36;Thursday;23/03/2023 23:37;Warrant;Cite or Arrest Adult;Southern;Mission;37.77250281646585;-122.42261969178954
22/03/2023 09:00;22/03/2023;09:00;Wednesday;24/03/2023 17:10;Larceny Theft;Open or Active;Mission;Mission;37.768273652528386;-122.41998151324081
23/03/2023 00:00;23/03/2023;00:00;Thursday;23/03/2023 00:40;Lost Property;Open or Active;Out of SF;Mission;37.76560583760297;-122.41048669029503
24/03/2023 00:00;24/03/2023;00:00;Friday;24/03/2023 16:05;Larceny Theft;Open or Active;Mission;Mission;37.75220444116967;-122.4190175437401
19/03/2023 22:00;19/03/2023;22:00;Sunday;20/03/2023 16:59;Larceny Theft;Open or Active;Southern;Mission;37.76927768510462;-122.42230830373133
23/03/2023 23:36;23/03/2023;23:36;Thursday;23/03/2023 23:37;Drug Offense;Cite or Arrest Adult;Southern;Mission;37.77250281646585;-122.42261969178954
18/03/2023 19:00;18/03/2023;19:00;Saturday;22/03/2023 12:43;Larceny Theft;Open or Active;Mission;Mission;37.761700908167974;-122.42157840187744
24/03/2023 10:00;24/03/2023;10:00;Friday;24/03/2023 15:26;Motor Vehicle Theft;Open or Active;Mission;Mission;37.76840526775054;-122.4178021552485
24/03/2023 10:10;24/03/2023;10:10;Friday;24/03/2023 10:16;Robbery;Open or Active;Mission;Mission;37.768273652528386;-122.41998151324081
21/03/2023 02:00;21/03/2023;02:00;Tuesday;22/03/2023 08:39;Larceny Theft;Open or Active;Mission;Mission;37.755169793091;-122.42318100123339
21/03/2023 16:30;21/03/2023;16:30;Tuesday;22/03/2023 13:25;Malicious Mischief;Open or Active;Mission;Mission;37.76924400920642;-122.40800720463587
24/03/2023 00:00;24/03/2023;00:00;Friday;24/03/2023 16:05;Fraud;Open or Active;Mission;Mission;37.75220444116967;-122.4190175437401
07/07/2023 17:00;07/07/2023;17:00;Friday;10/07/2023 15:25;Malicious Mischief;Open or Active;Mission;Mission;37.7582268276792;-122.42576680805787
02/05/2024 18:00;02/05/2024;18:00;Thursday;02/05/2024 18:20;Offences Against The Family And Children;Open or Active;Mission;Mission;37.76991653442383;-122.42093658447266
02/05/2024 05:30;02/05/2024;05:30;Thursday;02/05/2024 08:00;Motor Vehicle Theft;Open or Active;Mission;Mission;37.768672943115234;-122.41339874267578
28/04/2024 15:00;28/04/2024;15:00;Sunday;02/05/2024 15:00;Other Miscellaneous;Open or Active;Mission;Mission;37.754032135009766;-122.41532135009766
02/05/2024 13:55;02/05/2024;13:55;Thursday;02/05/2024 13:57;Malicious Mischief;Cite or Arrest Adult;Mission;Mission;37.757232666015625;-122.4156265258789
02/05/2024 18:00;02/05/2024;18:00;Thursday;02/05/2024 18:20;Assault;Open or Active;Mission;Mission;37.76991653442383;-122.42093658447266
16/09/2021 00:00;16/09/2021;00:00;Thursday;17/09/2021 10:26;Missing Person;Open or Active;Southern;Mission Bay;37.77100919089478;-122.39119934924325
31/07/2021 17:00;31/07/2021;17:00;Saturday;02/08/2021 07:48;Other Miscellaneous;Open or Active;Bayview;Mission Bay;37.76630899357309;-122.39882499960139
12/09/2021 08:50;12/09/2021;08:50;Sunday;13/09/2021 22:11;Suspicious Occ;Open or Active;Southern;Mission Bay;37.773466920607476;-122.39143433652146
30/11/2021 14:53;30/11/2021;14:53;Tuesday;02/12/2021 15:08;Larceny Theft;Open or Active;Southern;Mission Bay;37.77755327626562;-122.39112141994217
21/12/2021 16:49;21/12/2021;16:49;Tuesday;21/12/2021 19:16;Lost Property;Open or Active;Southern;Mission Bay;37.776332975565595;-122.39403506751226
22/11/2021 17:00;22/11/2021;17:00;Monday;29/11/2021 12:36;Lost Property;Open or Active;Southern;Mission Bay;37.77403085060099;-122.39557666155538
23/12/2021 00:00;23/12/2021;00:00;Thursday;09/01/2022 08:51;Missing Person;Open or Active;Southern;Mission Bay;37.77357345477833;-122.39943313209075
10/02/2022 00:30;10/02/2022;00:30;Thursday;25/02/2022 09:32;Other Miscellaneous;Open or Active;Out of SF;Mission Bay;37.773466920607476;-122.39143433652146
04/05/2022 06:30;04/05/2022;06:30;Wednesday;04/05/2022 06:34;Non-Criminal;Open or Active;Southern;Mission Bay;37.77189717582161;-122.3912842490853
01/06/2019 00:00;01/06/2019;00:00;Saturday;29/03/2022 10:45;Courtesy Report;Open or Active;Out of SF;Mission Bay;37.773466920607476;-122.39143433652146
01/06/2022 10:43;01/06/2022;10:43;Wednesday;02/06/2022 02:48;Fraud;Open or Active;Out of SF;Mission Bay;37.773466920607476;-122.39143433652146
02/05/2024 10:26;02/05/2024;10:26;Thursday;02/05/2024 10:26;Non-Criminal;Cite or Arrest Adult;Southern;Mission Bay;37.76902770996094;-122.40199279785156
28/09/2023 22:30;28/09/2023;22:30;Thursday;29/09/2023 15:56;Larceny Theft;Open or Active;Southern;Mission Bay;37.77128756910586;-122.38657697174543
29/11/2022 20:00;29/11/2022;20:00;Tuesday;01/12/2022 22:24;Larceny Theft;Open or Active;Southern;Mission Bay;37.77189717582161;-122.3912842490853
29/01/2023 20:01;29/01/2023;20:01;Sunday;02/02/2023 19:05;Larceny Theft;Open or Active;Southern;Mission Bay;37.77403085060099;-122.39557666155538
22/03/2023 09:06;22/03/2023;09:06;Wednesday;22/03/2023 09:16;Suspicious Occ;Open or Active;Southern;Mission Bay;37.7717172446168;-122.39850261575857
29/09/2023 17:50;29/09/2023;17:50;Friday;29/09/2023 17:51;Other Miscellaneous;Open or Active;Southern;Mission Bay;37.771109951957804;-122.38952660390618
21/09/2023 00:00;21/09/2023;00:00;Thursday;29/09/2023 14:27;Missing Person;Open or Active;Southern;Mission Bay;37.77283099431839;-122.39137353346597
24/03/2023 00:01;24/03/2023;00:01;Friday;24/03/2023 10:19;Courtesy Report;Open or Active;Out of SF;Mission Bay;37.77283099431839;-122.39137353346597
24/03/2023 16:14;24/03/2023;16:14;Friday;24/03/2023 16:40;Other Miscellaneous;Open or Active;Southern;Mission Bay;37.771109951957804;-122.38952660390618
23/03/2023 13:21;23/03/2023;13:21;Thursday;23/03/2023 14:27;Larceny Theft;Open or Active;Southern;Mission Bay;37.773466920607476;-122.39143433652146
23/03/2023 20:00;23/03/2023;20:00;Thursday;24/03/2023 01:29;Motor Vehicle Theft;Open or Active;Southern;Mission Bay;37.76982865656293;-122.4030377602582
03/03/2023 22:00;03/03/2023;22:00;Friday;21/03/2023 23:02;Lost Property;Open or Active;Southern;Mission Bay;37.77533224309615;-122.39720631066976
24/03/2023 00:01;24/03/2023;00:01;Friday;24/03/2023 10:19;Missing Person;Open or Active;Out of SF;Mission Bay;37.77283099431839;-122.39137353346597
26/07/2021 13:00;26/07/2021;13:00;Monday;27/07/2021 01:28;Lost Property;Open or Active;Northern;Nob Hill;37.788222699672026;-122.42021043633935
30/08/2021 18:30;30/08/2021;18:30;Monday;07/09/2021 20:29;Lost Property;Open or Active;Central;Nob Hill;37.787245209374895;-122.4166386980169
18/12/2021 18:00;18/12/2021;18:00;Saturday;18/12/2021 20:00;Assault;Open or Active;Central;Nob Hill;37.7934323938757;-122.41282921659864
18/12/2021 00:45;18/12/2021;00:45;Saturday;18/12/2021 00:45;Other Miscellaneous;Cite or Arrest Adult;Northern;Nob Hill;37.788222699672026;-122.42021043633935
06/03/2022 20:30;06/03/2022;20:30;Sunday;07/03/2022 04:49;Missing Person;Open or Active;Central;Nob Hill;37.78787216759232;-122.41169923333719
27/08/2022 13:30;27/08/2022;13:30;Saturday;28/08/2022 02:56;Arson;Open or Active;Central;Nob Hill;37.796316513421864;-122.41509427983935
17/04/2022 05:13;17/04/2022;05:13;Sunday;17/04/2022 05:13;Suspicious Occ;Open or Active;Northern;Nob Hill;37.79128889031163;-122.4225149453702
12/06/2022 04:10;12/06/2022;04:10;Sunday;12/06/2022 04:11;Non-Criminal;Open or Active;Northern;Nob Hill;37.788699045143865;-122.42030688368688
28/08/2022 05:13;28/08/2022;05:13;Sunday;28/08/2022 05:13;Arson;Open or Active;Central;Nob Hill;37.79067278294602;-122.41226618818563
14/06/2022 15:12;14/06/2022;15:12;Tuesday;14/06/2022 15:20;Non-Criminal;Open or Active;Central;Nob Hill;37.787245209374895;-122.4166386980169
11/10/2022 18:00;11/10/2022;18:00;Tuesday;12/10/2022 07:53;Other Miscellaneous;Open or Active;Central;Nob Hill;37.78973990611221;-122.41207586899405
24/07/2022 21:30;24/07/2022;21:30;Sunday;24/07/2022 21:49;Assault;Open or Active;Central;Nob Hill;37.7885982027112;-122.41354144348315
26/07/2022 09:00;26/07/2022;09:00;Tuesday;26/07/2022 14:28;Missing Person;Open or Active;Central;Nob Hill;37.792784068921534;-122.41438190897125
09/09/2022 06:30;09/09/2022;06:30;Friday;09/09/2022 06:54;Assault;Open or Active;Central;Nob Hill;37.789110174829865;-122.41701687926658
08/06/2022 19:05;08/06/2022;19:05;Wednesday;09/06/2022 15:44;Suspicious Occ;Open or Active;Central;Nob Hill;37.79208770821325;-122.41629064994724
01/06/2021 12:00;01/06/2021;12:00;Tuesday;30/08/2022 14:56;Fraud;Open or Active;Central;Nob Hill;37.787245209374895;-122.4166386980169
14/12/2022 22:00;14/12/2022;22:00;Wednesday;14/12/2022 23:42;Assault;Open or Active;Northern;Nob Hill;37.78775665157557;-122.42011607573366
01/10/2022 10:00;01/10/2022;10:00;Saturday;09/10/2022 17:07;Other;Open or Active;Central;Nob Hill;37.78995142325706;-122.41043324691944
18/02/2023 00:30;18/02/2023;00:30;Saturday;18/02/2023 00:52;Assault;Open or Active;Northern;Nob Hill;37.78775665157557;-122.42011607573366
09/09/2022 11:58;09/09/2022;11:58;Friday;09/09/2022 12:03;Other Miscellaneous;Open or Active;Northern;Nob Hill;37.79078805361173;-122.41903621239146
14/08/2022 23:29;14/08/2022;23:29;Sunday;14/08/2022 23:29;Missing Person;Open or Active;Northern;Nob Hill;37.788699045143865;-122.42030688368688
28/03/2024 00:00;28/03/2024;00:00;Thursday;02/05/2024 10:49;Missing Person;Open or Active;Central;Nob Hill;37.787872314453125;-122.41169738769531
02/05/2024 10:16;02/05/2024;10:16;Thursday;02/05/2024 10:16;Fire Report;Open or Active;Central;Nob Hill;37.787967681884766;-122.41846466064453
28/09/2023 20:45;28/09/2023;20:45;Thursday;29/09/2023 12:32;Larceny Theft;Open or Active;Central;Nob Hill;37.794526651922034;-122.4113640443954
24/09/2023 02:00;24/09/2023;02:00;Sunday;29/09/2023 08:50;Disorderly Conduct;Open or Active;Central;Nob Hill;37.789110174829865;-122.41701687926658
03/09/2023 09:00;03/09/2023;09:00;Sunday;15/09/2023 14:15;Motor Vehicle Theft;Open or Active;Bayview;Nob Hill;37.79208770821325;-122.41629064994724
27/09/2023 19:00;27/09/2023;19:00;Wednesday;29/09/2023 11:37;Motor Vehicle Theft;Open or Active;Central;Nob Hill;37.79083323385766;-122.41099802476624
24/09/2023 02:00;24/09/2023;02:00;Sunday;29/09/2023 08:50;Assault;Open or Active;Central;Nob Hill;37.789110174829865;-122.41701687926658
23/03/2023 00:00;23/03/2023;00:00;Thursday;23/03/2023 02:32;Weapons Offense;Open or Active;Northern;Nob Hill;37.787966284910645;-122.41846502787442
13/02/2023 02:00;13/02/2023;02:00;Monday;13/02/2023 15:25;Larceny Theft;Open or Active;Central;Nob Hill;37.79046311384933;-122.41391588068572
16/09/2022 03:04;16/09/2022;03:04;Friday;15/12/2022 17:32;Larceny Theft;Open or Active;Northern;Nob Hill;37.788699045143865;-122.42030688368688
23/03/2023 17:00;23/03/2023;17:00;Thursday;23/03/2023 17:30;Miscellaneous Investigation;Open or Active;Central;Nob Hill;37.790973190511274;-122.41739133606869
23/03/2023 14:40;23/03/2023;14:40;Thursday;23/03/2023 14:41;Non-Criminal;Open or Active;Central;Nob Hill;37.78838792971966;-122.41518527060464
23/03/2023 00:00;23/03/2023;00:00;Thursday;23/03/2023 02:32;Disorderly Conduct;Open or Active;Northern;Nob Hill;37.787966284910645;-122.41846502787442
28/09/2023 11:57;28/09/2023;11:57;Thursday;29/09/2023 12:28;Larceny Theft;Open or Active;Central;Nob Hill;37.78931984806438;-122.41537192257195
29/09/2023 16:00;29/09/2023;16:00;Friday;29/09/2023 16:09;Malicious Mischief;Open or Active;Central;Nob Hill;37.78931984806438;-122.41537192257195
27/09/2023 00:30;27/09/2023;00:30;Wednesday;29/09/2023 10:34;Larceny Theft;Open or Active;Central;Nob Hill;37.79652216555936;-122.4134545349172
29/09/2023 14:40;29/09/2023;14:40;Friday;29/09/2023 14:52;Non-Criminal;Open or Active;Central;Nob Hill;37.789110174829865;-122.41701687926658
26/09/2023 23:40;26/09/2023;23:40;Tuesday;28/09/2023 23:40;Suspicious Occ;Open or Active;Central;Nob Hill;37.787245209374895;-122.4166386980169
23/11/2023 17:00;23/11/2023;17:00;Thursday;25/11/2023 12:58;Larceny Theft;Open or Active;Northern;Nob Hill;37.788699045143865;-122.42030688368688
02/05/2024 15:00;02/05/2024;15:00;Thursday;02/05/2024 16:27;Assault;Open or Active;Central;Nob Hill;37.787872314453125;-122.41169738769531
07/07/2023 15:00;07/07/2023;15:00;Friday;10/07/2023 13:45;Missing Person;Open or Active;Central;Nob Hill;37.790275352790154;-122.40786893905023
24/03/2023 01:58;24/03/2023;01:58;Friday;24/03/2023 01:59;Weapons Offense;Open or Active;Central;Nob Hill;37.79352452667211;-122.41210908647268
22/03/2023 10:49;22/03/2023;10:49;Wednesday;24/03/2023 10:09;Larceny Theft;Open or Active;Central;Nob Hill;37.7914164780501;-122.41410730497438
24/03/2023 05:40;24/03/2023;05:40;Friday;24/03/2023 05:43;Malicious Mischief;Open or Active;Central;Nob Hill;37.79207995579044;-122.40886368034795
23/03/2023 21:00;23/03/2023;21:00;Thursday;24/03/2023 20:16;Suspicious Occ;Open or Active;Central;Nob Hill;37.79223756939061;-122.41511637997341
05/07/2023 19:00;05/07/2023;19:00;Wednesday;05/07/2023 20:03;Malicious Mischief;Open or Active;Northern;Nob Hill;37.78728002558399;-122.42001957474174
07/07/2022 01:29;07/07/2022;01:29;Thursday;07/07/2022 01:31;Assault;Open or Active;Northern;Western Addition;37.78121880145902;-122.43397315831692
16/11/2022 18:49;16/11/2022;18:49;Wednesday;16/11/2022 18:56;Assault;Open or Active;Northern;Western Addition;37.78080176962032;-122.43726005920409
08/05/2021 21:30;08/05/2021;21:30;Saturday;02/05/2024 15:20;Assault;Open or Active;Northern;Western Addition;37.780494689941406;-122.43214416503906
30/11/2023 16:00;30/11/2023;16:00;Thursday;30/11/2023 18:37;Disorderly Conduct;Open or Active;Northern;Western Addition;37.78058848569914;-122.43892675625831
25/09/2023 15:00;25/09/2023;15:00;Monday;29/09/2023 19:15;Missing Person;Open or Active;Park;Western Addition;37.778511462690886;-122.4402133357455
29/09/2023 11:15;29/09/2023;11:15;Friday;29/09/2023 12:44;Larceny Theft;Open or Active;Northern;Western Addition;37.7868683661603;-122.42330825256187
29/09/2023 04:25;29/09/2023;04:25;Friday;29/09/2023 19:00;Malicious Mischief;Open or Active;Northern;Western Addition;37.78335207440854;-122.42097712514904
03/03/2023 17:00;03/03/2023;17:00;Friday;03/03/2023 20:32;Larceny Theft;Open or Active;Central;Western Addition;37.782558381546316;-122.43845230759969
22/03/2023 15:45;22/03/2023;15:45;Wednesday;22/03/2023 15:45;Weapons Offense;Open or Active;Northern;Western Addition;37.781940323599706;-122.43581374227543
06/02/2023 14:00;06/02/2023;14:00;Monday;23/03/2023 15:11;Suspicious Occ;Open or Active;Northern;Western Addition;37.78049625961115;-122.43214039079034
22/03/2023 15:45;22/03/2023;15:45;Wednesday;22/03/2023 15:45;Non-Criminal;Open or Active;Northern;Western Addition;37.781940323599706;-122.43581374227543
23/03/2023 18:32;23/03/2023;18:32;Thursday;23/03/2023 18:32;Other Offenses;Open or Active;Northern;Western Addition;37.78049625961115;-122.43214039079034
22/03/2023 13:00;22/03/2023;13:00;Wednesday;23/03/2023 09:41;Larceny Theft;Open or Active;Central;Western Addition;37.78128638629654;-122.42218671176373
23/03/2023 14:33;23/03/2023;14:33;Thursday;23/03/2023 14:39;Weapons Offense;Open or Active;Northern;Western Addition;37.782569887796356;-122.43079788213421
22/03/2023 18:00;22/03/2023;18:00;Wednesday;23/03/2023 18:01;Suspicious Occ;Open or Active;Northern;Western Addition;37.78049625961115;-122.43214039079034
22/03/2023 18:00;22/03/2023;18:00;Wednesday;23/03/2023 18:01;Other Miscellaneous;Open or Active;Northern;Western Addition;37.78049625961115;-122.43214039079034
22/03/2023 17:29;22/03/2023;17:29;Wednesday;22/03/2023 17:39;Warrant;Cite or Arrest Adult;Northern;Western Addition;37.78335207440854;-122.42097712514904
22/03/2023 17:29;22/03/2023;17:29;Wednesday;22/03/2023 17:39;Warrant;Cite or Arrest Adult;Northern;Western Addition;37.78335207440854;-122.42097712514904
22/03/2023 21:05;22/03/2023;21:05;Wednesday;22/03/2023 21:14;Assault;Open or Active;Northern;Western Addition;37.78080176962032;-122.43726005920409
22/03/2023 21:05;22/03/2023;21:05;Wednesday;22/03/2023 21:14;Disorderly Conduct;Open or Active;Northern;Western Addition;37.78080176962032;-122.43726005920409
22/03/2023 17:29;22/03/2023;17:29;Wednesday;22/03/2023 17:39;Drug Offense;Cite or Arrest Adult;Northern;Western Addition;37.78335207440854;-122.42097712514904
23/03/2023 14:33;23/03/2023;14:33;Thursday;23/03/2023 14:39;Larceny Theft;Open or Active;Northern;Western Addition;37.782569887796356;-122.43079788213421
23/03/2023 14:33;23/03/2023;14:33;Thursday;23/03/2023 14:39;Assault;Open or Active;Northern;Western Addition;37.782569887796356;-122.43079788213421
16/11/2022 18:00;16/11/2022;18:00;Wednesday;16/11/2022 20:38;Larceny Theft;Open or Active;Northern;Western Addition;37.784083675367185;-122.42274548079064
29/09/2023 08:26;29/09/2023;08:26;Friday;29/09/2023 08:27;Malicious Mischief;Open or Active;Northern;Western Addition;37.7868683661603;-122.42330825256187
29/09/2023 00:29;29/09/2023;00:29;Friday;29/09/2023 00:36;Burglary;Open or Active;Northern;Western Addition;37.78392473449428;-122.42777887211062
29/09/2023 14:20;29/09/2023;14:20;Friday;29/09/2023 15:30;Larceny Theft;Open or Active;Northern;Western Addition;37.777490366353746;-122.43321873935555
24/09/2023 20:30;24/09/2023;20:30;Sunday;25/09/2023 01:51;Larceny Theft;Open or Active;Northern;Western Addition;37.78392473449428;-122.42777887211062
09/07/2023 09:00;09/07/2023;09:00;Sunday;10/07/2023 16:30;Lost Property;Open or Active;Northern;Western Addition;37.77956414797087;-122.43195180329982
17/03/2023 00:00;17/03/2023;00:00;Friday;24/03/2023 13:55;Malicious Mischief;Cite or Arrest Adult;Northern;Western Addition;37.78128638629654;-122.42218671176373
09/01/2023 00:00;09/01/2023;00:00;Monday;24/03/2023 14:00;Suspicious Occ;Open or Active;Northern;Western Addition;37.78266289872301;-122.43763345468696
